video_path,dog_id,dog_name,label,L_stifle_mean,L_stifle_std,L_stifle_min,L_stifle_max,L_stifle_range,R_stifle_mean,R_stifle_std,R_stifle_min,R_stifle_max,R_stifle_range,L_hip_mean,L_hip_std,L_hip_min,L_hip_max,L_hip_range,R_hip_mean,R_hip_std,R_hip_min,R_hip_max,R_hip_range,L_elbow_mean,L_elbow_std,L_elbow_min,L_elbow_max,L_elbow_range,R_elbow_mean,R_elbow_std,R_elbow_min,R_elbow_max,R_elbow_range,L_shoulder_mean,L_shoulder_std,L_shoulder_min,L_shoulder_max,L_shoulder_range,R_shoulder_mean,R_shoulder_std,R_shoulder_min,R_shoulder_max,R_shoulder_range,neck_mean,neck_std,neck_min,neck_max,neck_range,back_mean,back_std,back_min,back_max,back_range,asym_stifle_mean,asym_stifle_std,asym_hip_mean,asym_hip_std,asym_elbow_mean,asym_elbow_std,asym_shoulder_mean,asym_shoulder_std,stride_freq_L_back_hz,stride_freq_R_back_hz,stance_var_ratio_back,stance_var_ratio_front,duration_s,pose_coverage,direction_LR
C:\Users\Gabe\OneDrive\Desktop\CISC\CISC442\cisc-442-final\videos\cisc442 dog videos\Normals\Juno DiGregorio 918541\Gait Videos\IMG_9112.MOV,Juno DiGregorio 918541,Juno DiGregorio,0,142.84280685960815,20.250522752237995,99.46232220802563,175.23635830927378,75.77403610124816,131.83797647775356,20.55129470712308,94.39870535499554,180.0,85.60129464500446,143.38142392584334,20.01522966566047,94.39870535499554,179.3338000298179,84.93509467482235,139.39334514413952,29.93274117266661,54.30205471129882,178.321483150273,124.01942843897417,160.85636175273535,16.316658176145996,105.25511870305778,180.0,74.74488129694222,153.27685671321524,16.903008058881742,101.88865803962798,180.0,78.11134196037202,139.4397000379046,19.809760153198628,86.63353933657021,175.23635830927378,88.60281897270357,138.95187786081777,21.24316646546842,87.83892051177362,180.0,92.16107948822638,147.81604642415292,15.693790209454535,107.10272896905236,178.91907581333976,71.8163468442874,153.68912407606282,6.44280510499535,139.47082083549518,172.2348339815747,32.76401314607952,22.070320433579322,18.30592216622832,29.867753800137407,20.760401609104136,17.996629659869946,15.688956124830094,26.26189692628892,18.941594983375857,0.5261868221153226,1.578560466345968,1.343949990683451,1.4622857574519283,1.9004656862745097,1.0,1.0
C:\Users\Gabe\OneDrive\Desktop\CISC\CISC442\cisc-442-final\videos\cisc442 dog videos\Normals\Juno DiGregorio 918541\Gait Videos\IMG_9113.MOV,Juno DiGregorio 918541,Juno DiGregorio,0,136.77489956817587,18.217851379585966,95.9061411137705,167.47119229084848,71.56505117707798,133.0373589843824,17.860552899904672,97.49585763972986,176.82016988013575,79.32431224040589,138.97009728385245,23.20930487030233,94.39870535499554,179.7238778990542,85.32517254405866,144.37014252910913,17.396773552519583,107.72762945437776,171.95093829832547,64.2233088439477,150.62319090883835,22.009911090654906,75.96375653207353,180.0,104.03624346792647,155.03564333149305,16.267319425418766,101.30993247402021,178.91907581333942,77.6091433393192,137.64681080678463,18.223301083165236,79.8244891569568,180.0,100.1755108430432,146.76201316665245,19.915207956977298,92.35329686610831,178.99491399474624,86.64161712863793,134.5423188075234,20.228306434258602,86.05481377096244,174.0938588862295,88.03904511526706,146.0191450734584,22.385461050570342,40.91438322002511,170.5376777919744,129.6232945719493,17.012825399044054,12.096874452505144,30.815225790995598,18.189287932122525,21.756611519549164,19.144491126600002,21.833811142652475,17.040788360785587,0.4346670057685861,1.3040010173057581,1.1293084504316806,1.1118272373295097,2.3006117021276595,1.0,0.0
C:\Users\Gabe\OneDrive\Desktop\CISC\CISC442\cisc-442-final\videos\cisc442 dog videos\Normals\Juno DiGregorio 918541\Gait Videos\IMG_9114.MOV,Juno DiGregorio 918541,Juno DiGregorio,0,141.43416215336075,17.760345613962752,112.54306100005788,173.6598082540901,61.116747254032234,137.3030314818282,19.03543320978317,98.13010235415598,180.0,81.86989764584402,140.8000525202642,17.89181485724875,102.91781284393396,172.43857157233305,69.52075872839909,138.54154605168313,24.200806400819356,93.62389259566932,179.55585556688692,85.9319629712176,154.17949841500655,14.946631211258836,108.7333616429169,180.0,71.2666383570831,155.0834931545743,19.84681288792831,90.0,180.0,90.0,136.02887427302784,16.795830891252436,93.43363036245051,164.74488129694225,71.31125093449174,133.53197072817852,20.687844611092245,75.37912601136834,180.0,104.62087398863166,148.80957200847595,17.065795316194826,109.65382405805332,178.78112476486896,69.12730070681565,150.98392403407144,8.315668385357357,113.96248897457819,167.19573393471325,53.23324496013505,15.64734976329323,13.318020443165553,31.901951214839897,17.039321153369894,18.53883203381811,13.831724183472003,22.107460588040304,18.115535186539674,0.4346682223213571,0.4346682223213571,0.5876646884940258,0.7052592103714547,2.3006052631578946,1.0,1.0
C:\Users\Gabe\OneDrive\Desktop\CISC\CISC442\cisc-442-final\videos\cisc442 dog videos\Normals\Juno DiGregorio 918541\Gait Videos\IMG_9115.MOV,Juno DiGregorio 918541,Juno DiGregorio,0,134.77973813291368,19.312000225993383,100.4914770123316,180.0,79.5085229876684,135.35357395342373,22.485222836776796,90.0,177.39743779750034,87.39743779750034,139.0186603343913,26.66899315547044,70.3461759419467,180.0,109.6538240580533,146.07735809176398,24.400891167224767,67.90863459063706,180.0,112.09136540936294,150.60637779756647,18.999942347515088,98.13010235415598,178.21008939175414,80.07998703759816,147.0762010171209,23.51599358678948,45.00000000000001,180.0,135.0,137.60017001406482,16.382449156355122,90.0,169.69515353123398,79.69515353123398,146.20202443250204,20.89455178883674,87.27368900609373,178.49256424122512,91.21887523513139,129.54619161145638,13.77098444756949,104.57421619803874,165.25643716352928,60.682220965490544,151.64120714226027,7.642643423680226,128.99099404250546,178.78112476486896,49.7901307223635,19.508216409459504,12.30681438863504,27.794443616658366,16.527247308714575,22.832142078619192,21.20197235928652,22.40869986498429,16.235094936699767,1.3633499455805693,0.4544499818601898,1.2680711035334076,1.021701270590525,2.2004621848739494,1.0,0.0
C:\Users\Gabe\OneDrive\Desktop\CISC\CISC442\cisc-442-final\videos\cisc442 dog videos\Normals\Juno DiGregorio 918541\Gait Videos\IMG_9116.MOV,Juno DiGregorio 918541,Juno DiGregorio,0,145.739434931637,18.897522146571394,101.30993247402021,180.0,78.69006752597979,138.10635517237458,19.158805813321802,96.91122711902469,180.0,83.08877288097531,137.11275042077193,18.789060372487384,98.28234941703133,169.78312037027325,71.50077095324193,134.71789152070252,27.874259589376546,71.37842063351242,179.30972280213493,107.93130216862251,148.1938701528416,16.084356591523782,101.88865803962798,179.99999879258172,78.11134075295374,157.38116152551206,13.409230182452331,116.56505117707799,180.0,63.43494882292201,138.5289017834496,17.093181918012537,95.78239232236405,178.26429541107143,82.48190308870738,131.49461669643713,23.130766918424342,71.56505117707799,176.2686030008395,104.70355182376152,145.49993933898884,12.09056948394419,115.3461759419467,172.87498365109818,57.52880770915148,148.37549639655535,17.79905250336951,29.35775354279126,170.47533202820998,141.1175784854187,17.56786482421948,12.548364753889967,32.224126765162474,19.020525089304297,15.263525102980156,11.684077425175873,23.33706857559989,17.71814478018736,1.1317837748489252,0.5658918874244626,0.9844020016737807,0.6505225881292039,1.7671219931271478,1.0,1.0
C:\Users\Gabe\OneDrive\Desktop\CISC\CISC442\cisc-442-final\videos\cisc442 dog videos\Normals\Juno DiGregorio 918541\Gait Videos\IMG_9117.MOV,Juno DiGregorio 918541,Juno DiGregorio,0,133.29550876273274,19.628335940366554,101.0035408517495,179.48383577023577,78.48029491848627,129.5882858697808,22.472749694409675,71.56505117707799,172.23483398157464,100.66978280449665,149.0401346790993,20.05885075270061,106.15860654553998,175.46904841819358,69.3104418726536,146.75390312435576,19.720340971731513,104.03624346792648,178.12212255271461,74.08587908478813,151.73745540537837,19.303839267132926,97.76516601842533,176.98721249581672,79.22204647739139,149.05876606373505,21.03705831303043,92.48955292199916,179.99999879258172,87.51044587058256,133.1117257730679,18.30628597320048,87.33699923393286,174.18751761688728,86.85051838295442,145.26249210968237,20.261853068288406,99.92624550665171,180.0,80.07375449334829,132.80111102873565,19.637010369500263,96.48307369289724,176.18592516570953,79.7028514728123,148.17643780676974,21.445718527629154,18.434948822922035,174.95754893082906,156.52260010790704,17.081745024949754,11.177814220782155,25.781441750592357,15.331785391322212,22.236178054899614,17.285884163004816,26.343453816088193,17.760111983189148,0.46144152004265426,1.3843245601279628,0.7900792846727166,0.9019438800404791,2.167121848739496,1.0,0.0
C:\Users\Gabe\OneDrive\Desktop\CISC\CISC442\cisc-442-final\videos\cisc442 dog videos\Normals\Juno DiGregorio 918541\Gait Videos\IMG_9118.MOV,Juno DiGregorio 918541,Juno DiGregorio,0,141.40605371430644,23.6583442946274,98.80679269443532,180.0,81.19320730556468,140.01912886899794,21.30387853323556,80.81116392264124,180.0,99.18883607735876,141.93512926473554,21.276989060837813,77.0053832080835,180.0,102.9946167919165,135.0858710207477,30.449848659986053,53.67317404787977,180.0,126.32682595212023,155.26430904957974,19.617974384423352,94.57392125990086,180.0,85.42607874009914,152.88762057160943,22.59147640721178,77.47119229084849,180.0,102.52880770915151,137.3147843239025,18.873153023887728,100.75096699318806,176.30861401354863,75.55764702036058,137.49273521590524,27.252836584918875,74.57783868126133,175.23635830927387,100.65851962801254,150.81662523650246,12.84411772484874,112.61986494804043,176.56636963754949,63.946504689509055,150.85283419715884,18.523854556988,25.463345061871625,169.93931020467704,144.47596514280542,21.803298327191968,17.821807210564874,28.98516538526469,17.857303388522617,19.97033243434362,18.49152713559146,28.823457823680545,22.047558191660965,0.5453188939883792,0.5453188939883792,0.931424660281113,0.3795696213020206,1.8337893864013266,1.0,1.0
C:\Users\Gabe\OneDrive\Desktop\CISC\CISC442\cisc-442-final\videos\cisc442 dog videos\Normals\Juno DiGregorio 918541\Gait Videos\IMG_9119.MOV,Juno DiGregorio 918541,Juno DiGregorio,0,136.9863583036175,16.89655421129097,101.53462065364472,173.08877288097534,71.55415222733062,136.40785375234015,22.672544667168427,95.24713890161644,178.85423716182487,83.60709826020843,136.59457565919422,24.30107520999787,78.11134196037203,178.4982074776407,100.38686551726867,138.79510784794883,23.408121770482552,85.91438322002513,173.95590783775893,88.0415246177338,150.94144181057837,21.684481181518393,51.91122711902468,180.0,128.0887728809753,154.4467352441328,15.844699818098643,105.25511870305779,180.0,74.74488129694221,132.23457914752242,14.995860333465973,88.99491399474583,166.7594800848128,77.76456609006696,144.63721076282977,20.445731084536234,93.81407483429035,180.0,86.18592516570965,132.25350403670583,16.565703323679173,98.3438915840331,180.0,81.6561084159669,143.3237280867083,24.80690296695891,18.434948822922017,160.0168934781,141.58194465517798,17.574274710152412,13.159170228684983,27.78160229394685,17.57820681131024,18.95759959273997,16.251196777848335,23.611271969620308,15.207027626141864,1.32317562149158,1.32317562149158,0.591963153692691,1.246540146954733,2.2672727272727276,1.0,0.0
C:\Users\Gabe\OneDrive\Desktop\CISC\CISC442\cisc-442-final\videos\cisc442 dog videos\Normals\Juno DiGregorio 918541\Gait Videos\IMG_9120.MOV,Juno DiGregorio 918541,Juno DiGregorio,0,141.9735372460028,21.340746530903566,86.26860300083955,179.68519119261134,93.4165881917718,134.98249430392758,18.16793858397496,96.00900595749452,177.27368900609366,81.26468304859914,145.29456210685606,19.495165974693048,111.61477894278624,177.4791720922898,65.86439314950354,139.97797346384306,28.887764941914995,85.12610357779523,180.0,94.87389642220477,150.65364707088207,22.52061731403209,90.51155586658705,180.0,89.48844413341295,151.6758450706042,18.064893201557034,95.85601358542897,178.85423716182487,82.9982235763959,138.68815149524076,16.929721091713418,97.69605172201658,172.05652818940956,74.36047646739299,135.34896726002108,24.506814843217967,73.68614757373945,173.65980825409005,99.9736606803506,148.01690041700832,16.249520039324974,108.43494882292201,177.27368900609378,68.83874018317177,152.64979025765305,4.993706490260183,140.63068275763527,169.69515353123398,29.064470773598714,19.322888380385933,15.328080024733515,30.314273414953107,17.25379265139247,20.860166619419946,15.206903742414719,22.349092657694285,19.090620340598043,0.48376346474976883,1.4512903942493065,2.1675717205690157,1.2242668240031254,2.067125925925926,1.0,1.0
C:\Users\Gabe\OneDrive\Desktop\CISC\CISC442\cisc-442-final\videos\cisc442 dog videos\Normals\Juno DiGregorio 918541\Gait Videos\IMG_9121.MOV,Juno DiGregorio 918541,Juno DiGregorio,0,133.10029955510424,17.489867412239438,98.13010235415598,168.6900675259798,70.55996517182382,138.4424969875778,22.59551617599828,79.26110289909457,171.86989764584405,92.60879474674948,139.23571181757924,24.740287898855684,86.14936117608924,174.90788487550105,88.75852369941181,145.12757495885907,19.901156766496108,105.8323866204222,176.29157184286942,70.45918522244722,153.68055693586058,15.833389718338122,91.1457628381751,175.60129464500443,84.45553180682933,152.31133049646004,21.581467934091922,57.52880770915151,180.0,122.47119229084849,134.26820688075773,19.575643394547207,82.50414236027014,180.0,97.49585763972986,144.06406493025946,20.090030582263953,90.57872556560777,179.5692127829916,88.99048721738383,133.75245160288713,16.388062649321874,96.519801751657,172.87498365109818,76.35518189944118,148.4117289428709,22.87444128860191,8.130102354156005,180.0,171.869897645844,21.987712070557233,12.574730494432028,27.997223183613354,16.80006200248784,17.745585048637107,16.822629994753566,23.942676430518524,16.78945446703484,1.32317562149158,0.4410585404971933,1.3129484284802049,1.1372951403238223,2.2672727272727276,1.0,0.0
